,"ON and
OFF inputs_x","ON and
OFF inputs_y","ON input
only_x","ON input
only_y"
402,-3.0620000000000003,-0.257003545850518,-3.0620000000000003,-0.01641924703974722
403,-3.06,-0.2570058139879039,-3.06,-0.016413953458033013
404,-3.058,-0.25700797175345147,-3.058,-0.01640870973696362
405,-3.056,-0.2570100222466898,-3.056,-0.0164035162052885
406,-3.0540000000000003,-0.2570119685638211,-3.0540000000000003,-0.016398373177360415
407,-3.052,-0.2570138137977208,-3.052,-0.01639328095313539
408,-3.05,-0.2570155610379377,-3.05,-0.01638823981817274
409,-3.048,-0.2570172133706938,-3.048,-0.016383250043635063
410,-3.0460000000000003,-0.2570187738788842,-3.0460000000000003,-0.01637831188628823
411,-3.044,-0.25702024564207754,-3.044,-0.016373425588501408
412,-3.042,-0.25702163173651543,-3.042,-0.01636859137824703
413,-3.04,-0.2570229352351129,-3.04,-0.016363809469100824
414,-3.0380000000000003,-0.257024159207458,-3.0380000000000003,-0.016359080060241792
415,-3.036,-0.2570253067198124,-3.036,-0.016354403336452224
416,-3.034,-0.2570263808351106,-3.034,-0.01634977946811769
417,-3.032,-0.25702738461296065,-3.032,-0.01634520861122703
418,-3.0300000000000002,-0.2570283211096437,-3.0300000000000002,-0.016340690907372387
419,-3.028,-0.2570291933781142,-3.028,-0.016336226483749168
420,-3.0260000000000002,-0.2570300044679998,-3.0260000000000002,-0.016331815453156075
421,-3.024,-0.2570307574256014,-3.024,-0.01632745791399508
422,-3.0220000000000002,-0.25703145529389326,-3.0220000000000002,-0.016323153950271445
423,-3.02,-0.2570321011125227,-3.02,-0.01631890363159371
424,-3.0180000000000002,-0.2570326979178104,-3.0180000000000002,-0.0163147070131737
425,-3.016,-0.2570332487427503,-3.016,-0.01631056413582652
426,-3.0140000000000002,-0.2570337566170095,-3.0140000000000002,-0.016306475025970553
427,-3.012,-0.2570342245669284,-3.012,-0.016302439695627474
428,-3.0100000000000002,-0.2570346556155207,-3.0100000000000002,-0.01629845814242223
429,-3.008,-0.2570350527824732,-3.008,-0.01629453034958305
430,-3.0060000000000002,-0.25703541908414607,-3.0060000000000002,-0.01629065628594146
431,-3.004,-0.25703575753357266,-3.004,-0.01628683590593224
432,-3.0020000000000002,-0.25703607114045957,-3.0020000000000002,-0.01628306914959348
433,-3.0,-0.2570363629111867,-3.0,-0.016279355942566534
434,-2.998,-0.2570366358488072,-2.998,-0.016275696196096045
435,-2.996,-0.2570368929530473,-2.996,-0.01627208980702994
436,-2.994,-0.25703713722030674,-2.994,-0.016268536657819417
437,-2.992,-0.2570373716436583,-2.992,-0.01626503661651897
438,-2.99,-0.257037599212848,-2.99,-0.01626158953678637
439,-2.988,-0.25703782291429533,-2.988,-0.016258195257882656
440,-2.986,-0.25703804483211157,-2.986,-0.01625485360467217
441,-2.984,-0.25703807970925774,-2.984,-0.016251564387622527
442,-2.982,-0.257037797185564,-2.982,-0.01624832740280462
443,-2.98,-0.25703721276774266,-2.98,-0.01624514243189263
444,-2.978,-0.2570363417235587,-2.978,-0.016242009242164013
445,-2.976,-0.25703519908182954,-2.976,-0.016238927586499512
446,-2.974,-0.2570337996324252,-2.974,-0.016235897203383157
447,-2.972,-0.2570321579262683,-2.972,-0.016232917816902247
448,-2.97,-0.25703028827533414,-2.97,-0.01622998913674737
449,-2.968,-0.2570282047526503,-2.968,-0.016227110858212396
450,-2.966,-0.2570259211922971,-2.966,-0.01622428266219448
451,-2.964,-0.2570234511894075,-2.964,-0.01622150421519405
452,-2.962,-0.25702080810016686,-2.962,-0.016218775169314824
453,-2.96,-0.2570180050418132,-2.96,-0.0162160951622638
454,-2.958,-0.25701505489263704,-2.958,-0.01621346381735125
455,-2.956,-0.25701197029198153,-2.956,-0.01621088074349074
456,-2.954,-0.2570087636402424,-2.954,-0.01620834553519911
457,-2.952,-0.25700544709886786,-2.952,-0.016205857772596487
458,-2.95,-0.25700203259035875,-2.95,-0.016203417021406274
459,-2.948,-0.2569985317982684,-2.948,-0.016201022832955162
460,-2.946,-0.2569949561672029,-2.946,-0.01619867474417312
461,-2.944,-0.2569913169028206,-2.944,-0.016196372277593393
462,-2.942,-0.2569876249718327,-2.942,-0.016194114941352523
463,-2.94,-0.25698389110200276,-2.94,-0.016191902229190317
464,-2.938,-0.25698012578214696,-2.938,-0.01618973362044988
465,-2.936,-0.2569763392621342,-2.936,-0.01618760858007759
466,-2.934,-0.25697254155288574,-2.934,-0.0161855265586231
467,-2.932,-0.2569687424263755,-2.932,-0.016183486992239364
468,-2.93,-0.25696495141562997,-2.93,-0.016181489302682598
469,-2.928,-0.2569611778147281,-2.928,-0.01617953289731231
470,-2.926,-0.25695743067880156,-2.926,-0.016177617169091288
471,-2.924,-0.2569537188240345,-2.924,-0.016175741496585606
472,-2.922,-0.2569500508276636,-2.922,-0.01617390524396461
473,-2.92,-0.2569464350279782,-2.92,-0.016172107761000937
474,-2.918,-0.25694287952432016,-2.918,-0.016170348383070503
475,-2.916,-0.2569393921770839,-2.916,-0.016168626431152505
476,-2.914,-0.25693598060771633,-2.914,-0.01616694121182942
477,-2.912,-0.25693265219871714,-2.912,-0.01616529201728701
478,-2.91,-0.2569294140936383,-2.91,-0.01616367812531432
479,-2.908,-0.25692627319708455,-2.908,-0.01616209879930367
480,-2.906,-0.2569232361747132,-2.906,-0.016160553288250674
481,-2.904,-0.2569203094532339,-2.904,-0.016159040826754213
482,-2.902,-0.2569174992204092,-2.902,-0.016157560635016464
483,-2.9000000000000004,-0.2569148114250539,-2.9000000000000004,-0.016156111918842874
484,-2.898,-0.2569122517770356,-2.898,-0.01615469386964218
485,-2.896,-0.25690982574727433,-2.896,-0.016153305664426396
486,-2.894,-0.2569075385677427,-2.894,-0.016151946465810817
487,-2.8920000000000003,-0.25690539523146594,-2.8920000000000003,-0.01615061542201403
488,-2.89,-0.25690340049252175,-2.89,-0.01614931166685789
489,-2.888,-0.25690155886604055,-2.888,-0.016148034319767548
490,-2.886,-0.2568998746282052,-2.886,-0.016146782485771418
491,-2.8840000000000003,-0.25689835181625115,-2.8840000000000003,-0.016145555255501213
492,-2.882,-0.25689699422846635,-2.882,-0.016144351705191923
493,-2.88,-0.2568958054241915,-2.88,-0.016143170896681817
494,-2.878,-0.2568947887238197,-2.878,-0.016142011877412446
495,-2.8760000000000003,-0.25689394720879666,-2.8760000000000003,-0.016140873680428647
496,-2.874,-0.2568932837216207,-2.874,-0.016139755324378533
497,-2.872,-0.25689280086584254,-2.872,-0.01613865581351351
498,-2.87,-0.25689250100606575,-2.87,-0.016137574137688245
499,-2.8680000000000003,-0.2568923862679462,-2.8680000000000003,-0.016136509272360707
500,-2.866,-0.2568924585381925,-2.866,-0.016135460178592142
501,-2.864,-0.25689271946456566,-2.864,-0.01613442580304707
502,-2.862,-0.25689317045587945,-2.862,-0.016133405077993303
503,-2.8600000000000003,-0.256893812682,-2.8600000000000003,-0.016132396921301927
504,-2.858,-0.25689464707384624,-2.858,-0.016131400236447314
505,-2.856,-0.25689567432338944,-2.856,-0.016130413912507118
506,-2.854,-0.2568968948836535,-2.854,-0.01612943682416227
507,-2.8520000000000003,-0.256898308968715,-2.8520000000000003,-0.01612846783169699
508,-2.85,-0.2568999165537029,-2.85,-0.016127505780998773
509,-2.848,-0.25690171737479894,-2.848,-0.016126549503558404
510,-2.846,-0.2569037109292372,-2.846,-0.01612559781646994
511,-2.8440000000000003,-0.2569058964753045,-2.8440000000000003,-0.016124649522430725
512,-2.842,-0.2569082730323401,-2.842,-0.01612370340974139
513,-2.84,-0.2569108393807359,-2.84,-0.01612275825230584
514,-2.838,-0.25691359406193637,-2.838,-0.016121812809631264
515,-2.8360000000000003,-0.2569165353784385,-2.8360000000000003,-0.016120865826828132
516,-2.834,-0.2569196613937919,-2.834,-0.016119916034610198
517,-2.832,-0.2569229699325986,-2.832,-0.016118962149294494
518,-2.83,-0.25692645858051344,-2.83,-0.016118002872801344
519,-2.8280000000000003,-0.25693012468424364,-2.8280000000000003,-0.016117036892654344
520,-2.826,-0.256933965351549,-2.826,-0.016116062881980368
521,-2.824,-0.2569379774512419,-2.824,-0.016115079499509587
522,-2.822,-0.2569421576131874,-2.822,-0.01611408538957544
523,-2.8200000000000003,-0.25694650222830295,-2.8200000000000003,-0.016113079182114656
524,-2.818,-0.2569510074485587,-2.818,-0.016112059492667242
525,-2.816,-0.2569556691869772,-2.816,-0.016111024922376486
526,-2.814,-0.2569604831176338,-2.814,-0.01610997405798896
527,-2.8120000000000003,-0.25696544467565624,-2.8120000000000003,-0.01610890547185452
528,-2.81,-0.25697054905722483,-2.81,-0.0161078177219263
529,-2.808,-0.25697579121957254,-2.808,-0.016106709351760715
530,-2.806,-0.2569811658809848,-2.806,-0.016105578890517468
531,-2.8040000000000003,-0.2569866675207997,-2.8040000000000003,-0.01610442415063789
532,-2.802,-0.2569922903794078,-2.802,-0.01610323943378206
533,-2.8,-0.25699802845825237,-2.8,-0.016102025888428535
534,-2.798,-0.25700387551982906,-2.798,-0.01610078604799671
535,-2.7960000000000003,-0.2570098250876862,-2.7960000000000003,-0.016099522397015335
536,-2.794,-0.25701587044642465,-2.794,-0.016098237371122495
537,-2.792,-0.2570220046416979,-2.792,-0.016096933357065607
538,-2.79,-0.2570282204802119,-2.79,-0.016095612692701437
539,-2.7880000000000003,-0.2570345105297252,-2.7880000000000003,-0.016094277666996084
540,-2.786,-0.25704086711904894,-2.786,-0.016092930520024994
541,-2.784,-0.25704728233804686,-2.784,-0.016091573442972948
542,-2.782,-0.25705374803763514,-2.782,-0.016090208578134063
543,-2.7800000000000002,-0.2570602558297827,-2.7800000000000002,-0.016088838018911804
544,-2.778,-0.2570667970875108,-2.778,-0.01608746380981897
545,-2.776,-0.2570733629448935,-2.776,-0.016086087946477697
546,-2.774,-0.2570799442970573,-2.774,-0.01608471237561947
547,-2.7720000000000002,-0.2570865318001812,-2.7720000000000002,-0.01608333899508511
548,-2.77,-0.25709311587149697,-2.77,-0.01608196965382477
549,-2.768,-0.2570996866892887,-2.768,-0.016080606151897953
550,-2.766,-0.25710623419289325,-2.766,-0.0160792502404735
551,-2.7640000000000002,-0.2571127480826999,-2.7640000000000002,-0.01607790362182958
552,-2.762,-0.2571192178201506,-2.762,-0.016076567949353717
553,-2.76,-0.25712563262773985,-2.76,-0.016075244827542766
554,-2.758,-0.2571319814890146,-2.758,-0.016073935812002928
555,-2.7560000000000002,-0.2571382531485745,-2.7560000000000002,-0.016072642409449736
556,-2.754,-0.2571444361120718,-2.754,-0.016071366077708066
557,-2.752,-0.257150518646211,-2.752,-0.016070108225712136
558,-2.75,-0.2571564887787496,-2.75,-0.0160688702135055
559,-2.748,-0.2571623342984974,-2.748,-0.016067653352241057
560,-2.746,-0.25716804275531674,-2.746,-0.016066458904181038
561,-2.7439999999999998,-0.25717360146012275,-2.7439999999999998,-0.016065288082697016
562,-2.742,-0.2571789974848829,-2.742,-0.01606414205226991
563,-2.74,-0.2571842176626173,-2.74,-0.016063021928489973
564,-2.738,-0.2571892485873986,-2.738,-0.016061928778056796
565,-2.7359999999999998,-0.2571940766143522,-2.7359999999999998,-0.016060863618779314
566,-2.734,-0.2571986878596557,-2.734,-0.0160598274195758
567,-2.732,-0.2572030682005396,-2.732,-0.016058821100473863
568,-2.73,-0.2572072032752869,-2.73,-0.01605784553261046
569,-2.7279999999999998,-0.257211078483233,-2.7279999999999998,-0.016056901538231885
570,-2.726,-0.25721467898476597,-2.726,-0.01605598989069376
571,-2.724,-0.25721798970132653,-2.724,-0.016055111314461065
572,-2.722,-0.2572209953154078,-2.722,-0.016054266485108108
573,-2.7199999999999998,-0.2572236802705556,-2.7199999999999998,-0.016053456029318538
574,-2.718,-0.2572260287713682,-2.718,-0.016052680524885347
575,-2.716,-0.2572280247834965,-2.716,-0.016051940500710862
576,-2.714,-0.257229652033644,-2.714,-0.016051236436806754
577,-2.712,-0.2572308940095667,-2.712,-0.016050568764294035
578,-2.71,-0.25723173396007326,-2.71,-0.01604993786540305
579,-2.708,-0.2572321548950247,-2.708,-0.01604934407347349
580,-2.7060000000000004,-0.2572321395853348,-2.7060000000000004,-0.016048787672954385
581,-2.704,-0.2572316705629699,-2.704,-0.016048268899404097
582,-2.702,-0.25723073012094877,-2.702,-0.016047787939490334
583,-2.7,-0.2572293003133429,-2.7,-0.016047344930990148
584,-2.6980000000000004,-0.25722736295527615,-2.6980000000000004,-0.01604693996278992
585,-2.696,-0.25722489962292516,-2.696,-0.01604657307488538
586,-2.694,-0.257221891653519,-2.694,-0.016046244258381595
587,-2.692,-0.2572183201453393,-2.692,-0.01604595345549297
588,-2.6900000000000004,-0.2572141659577204,-2.6900000000000004,-0.016045700559543248
589,-2.688,-0.257209409711049,-2.688,-0.016045485414965515
590,-2.686,-0.2572040765801809,-2.686,-0.016045307817302196
591,-2.684,-0.25719825771300064,-2.684,-0.016045167513205054
592,-2.6820000000000004,-0.25719198510960933,-2.6820000000000004,-0.016045064200435197
593,-2.68,-0.25718528866705964,-2.68,-0.016044997527863064
594,-2.678,-0.2571781977513998,-2.678,-0.016044967095468442
595,-2.676,-0.25717074119767364,-2.676,-0.01604497245434045
596,-2.6740000000000004,-0.2571629473099207,-2.6740000000000004,-0.016045013106677553
597,-2.672,-0.25715484386117615,-2.672,-0.016045088505787553
598,-2.67,-0.25714645809347064,-2.67,-0.016045198056087593
599,-2.668,-0.25713781671783065,-2.668,-0.016045341113104152
600,-2.6660000000000004,-0.2571289459142781,-2.6660000000000004,-0.016045516983473056
601,-2.664,-0.2571198713318306,-2.664,-0.01604572492493946
602,-2.662,-0.2571106180885015,-2.662,-0.016045964146357866
603,-2.66,-0.2571012107712995,-2.66,-0.016046233807692118
604,-2.6580000000000004,-0.25709167343622913,-2.6580000000000004,-0.01604653302001539
605,-2.656,-0.2570820296082906,-2.656,-0.016046860845510207
606,-2.654,-0.2570723022814795,-2.654,-0.016047216297468428
607,-2.652,-0.25706251391878726,-2.652,-0.016047598340291246
608,-2.6500000000000004,-0.2570526864522008,-2.6500000000000004,-0.016048005889489205
609,-2.648,-0.2570428412827028,-2.648,-0.016048437811682182
610,-2.646,-0.25703299928027146,-2.646,-0.016048892924599392
611,-2.644,-0.25702318078388053,-2.644,-0.016049369997079396
612,-2.6420000000000003,-0.2570134056014996,-2.6420000000000003,-0.01604986774907009
613,-2.64,-0.2570036930100937,-2.64,-0.01605038485162871
614,-2.638,-0.25699406175562345,-2.638,-0.01605091992692183
615,-2.636,-0.25698453005304533,-2.636,-0.016051471548225373
616,-2.6340000000000003,-0.25697511558631125,-2.6340000000000003,-0.01605203823992459
617,-2.632,-0.2569658355083688,-2.632,-0.016052618477514078
618,-2.63,-0.25695670644116114,-2.63,-0.01605321068759777
619,-2.628,-0.2569477444756271,-2.628,-0.016053813247888942
620,-2.6260000000000003,-0.25693896517170123,-2.6260000000000003,-0.016054424487210207
621,-2.624,-0.25693038355831344,-2.624,-0.01605504268549352
622,-2.622,-0.2569220141333895,-2.622,-0.01605566607378018
623,-2.62,-0.25691387086385076,-2.62,-0.016056292834220814
624,-2.6180000000000003,-0.2569059671856141,-2.6180000000000003,-0.016056921100075394
625,-2.616,-0.25689831600359214,-2.616,-0.016057548955713236
626,-2.614,-0.25689092969169297,-2.614,-0.01605817443661299
627,-2.612,-0.2568838200928205,-2.612,-0.016058795529362648
628,-2.6100000000000003,-0.25687699851887413,-2.6100000000000003,-0.016059410171659547
629,-2.608,-0.2568704757507489,-2.608,-0.016060016252310353
630,-2.606,-0.25686426203833546,-2.606,-0.01606061161123108
631,-2.604,-0.2568583671005201,-2.604,-0.01606119403944707
632,-2.6020000000000003,-0.25685280012518485,-2.6020000000000003,-0.016061761279093027
633,-2.6,-0.25684756976920714,-2.6,-0.016062311023412972
634,-2.598,-0.2568426841584602,-2.598,-0.016062840916760274
635,-2.596,-0.25683815088781276,-2.596,-0.016063348554597647
636,-2.5940000000000003,-0.2568339770211293,-2.5940000000000003,-0.01606383148349714
637,-2.592,-0.2568301690912698,-2.592,-0.016064287201140136
638,-2.59,-0.25682673310008997,-2.59,-0.016064713156317367
639,-2.588,-0.256823674518441,-2.588,-0.0160651067489289
640,-2.5860000000000003,-0.25682099828616994,-2.5860000000000003,-0.01606546532998414
641,-2.584,-0.25681870881211916,-2.584,-0.01606578620160184
642,-2.582,-0.2568168099741269,-2.582,-0.016066066617010086
643,-2.58,-0.25681530511902695,-2.58,-0.0160663037805463
644,-2.5780000000000003,-0.25681419706264863,-2.5780000000000003,-0.01606649484765725
645,-2.576,-0.25681348808981697,-2.576,-0.016066636924899045
646,-2.574,-0.25681317995435265,-2.574,-0.016066727069937125
647,-2.572,-0.25681327387907193,-2.572,-0.016066762291546275
648,-2.5700000000000003,-0.25681377055578664,-2.5700000000000003,-0.016066739549610628
649,-2.568,-0.25681467014530435,-2.568,-0.01606665575512364
650,-2.566,-0.2568159722774282,-2.566,-0.01606650777018812
651,-2.564,-0.2568176760509569,-2.564,-0.016066292408016207
652,-2.5620000000000003,-0.25681978003368483,-2.5620000000000003,-0.016066006432929388
653,-2.56,-0.25682228226240195,-2.56,-0.016065646560358488
654,-2.558,-0.25682518024289397,-2.558,-0.016065209456843664
655,-2.556,-0.2568284709499421,-2.556,-0.01606469174003442
656,-2.5540000000000003,-0.2568321508273232,-2.5540000000000003,-0.016064089978689605
657,-2.552,-0.2568362157878098,-2.552,-0.016063421720361296
658,-2.55,-0.2568406612131699,-2.55,-0.01606272169757461
659,-2.548,-0.25684548195416734,-2.548,-0.016061992763774676
660,-2.5460000000000003,-0.25685067233056147,-2.5460000000000003,-0.016061237222130355
661,-2.544,-0.25685622613110726,-2.544,-0.016060457331483185
662,-2.542,-0.2568621366135553,-2.542,-0.01605965530634739
663,-2.54,-0.2568683965046518,-2.54,-0.01605883331690989
664,-2.5380000000000003,-0.25687499800013863,-2.5380000000000003,-0.016057993489030267
665,-2.536,-0.2568819327647533,-2.536,-0.01605713790424081
666,-2.534,-0.25688919193222887,-2.534,-0.016056268599746487
667,-2.532,-0.256896766105294,-2.532,-0.016055387568424943
668,-2.5300000000000002,-0.25690464535567314,-2.5300000000000002,-0.016054496758826517
669,-2.528,-0.2569128192240862,-2.528,-0.016053598075174227
670,-2.526,-0.2569212767202488,-2.526,-0.016052693377363782
671,-2.524,-0.25693000632287205,-2.524,-0.016051784480963574
672,-2.5220000000000002,-0.2569389959796629,-2.5220000000000002,-0.016050873157214672
673,-2.52,-0.25694823310732373,-2.52,-0.01604996113303084
674,-2.518,-0.25695770459155265,-2.518,-0.016049050090998527
675,-2.516,-0.2569673967870434,-2.516,-0.016048141669376858
676,-2.5140000000000002,-0.2569772955174852,-2.5140000000000002,-0.01604723746209765
677,-2.512,-0.2569873860755631,-2.512,-0.016046339018765406
678,-2.51,-0.25699765322295753,-2.51,-0.016045447844657307
679,-2.508,-0.25700808119034485,-2.508,-0.01604456540072323
680,-2.5060000000000002,-0.2570186536773968,-2.5060000000000002,-0.01604369310358572
681,-2.504,-0.2570293538527808,-2.504,-0.01604283232554003
682,-2.502,-0.25704016435415994,-2.502,-0.016041984394554076
683,-2.5,-0.2570510672881928,-2.5,-0.016041150594268472
684,-2.498,-0.25706204423053386,-2.498,-0.01604033216399651
685,-2.496,-0.257073076225833,-2.496,-0.016039530298724174
686,-2.4939999999999998,-0.25708414378773564,-2.4939999999999998,-0.016038746149110127
687,-2.492,-0.25709522689888303,-2.492,-0.01603798082148572
