,6_Hz_x,6_Hz_y
166,-2.3720000000000003,0.9962981167138247
167,-2.37,0.9962891095294528
168,-2.3680000000000003,0.996280247030229
169,-2.366,0.9962715286731271
170,-2.3640000000000003,0.9962629539916049
171,-2.362,0.9962545225956052
172,-2.3600000000000003,0.9962462341715551
173,-2.358,0.9962380884823663
174,-2.3560000000000003,0.9962300853674351
175,-2.354,0.9962222244689449
176,-2.3520000000000003,0.9962144967863734
177,-2.35,0.9962068962900807
178,-2.3480000000000003,0.9961994207175692
179,-2.346,0.9961920678426798
180,-2.3440000000000003,0.9961848354755918
181,-2.342,0.9961777214628227
182,-2.3400000000000003,0.9961707236872288
183,-2.338,0.9961638400680045
184,-2.3360000000000003,0.9961570685606828
185,-2.334,0.9961504071571349
186,-2.3320000000000003,0.9961438538855706
187,-2.33,0.9961374068105381
188,-2.3280000000000003,0.996131064032924
189,-2.326,0.9961248236899531
190,-2.3240000000000003,0.996118683955189
191,-2.322,0.9961126430385334
192,-2.3200000000000003,0.9961066991862265
193,-2.318,0.9961008506808471
194,-2.3160000000000003,0.996095095841312
195,-2.314,0.9960894330228767
196,-2.3120000000000003,0.9960838606171352
197,-2.31,0.9960783770520197
198,-2.3080000000000003,0.996072980791801
199,-2.306,0.996067670337088
200,-2.3040000000000003,0.9960624442248284
201,-2.302,0.996057301028308
202,-2.3000000000000003,0.9960522393571513
203,-2.298,0.9960472578573208
204,-2.2960000000000003,0.9960423552111181
205,-2.294,0.9960375301371823
206,-2.2920000000000003,0.9960327813904917
207,-2.29,0.9960281077623626
208,-2.2880000000000003,0.9960235080804498
209,-2.286,0.9960189812087467
210,-2.2840000000000003,0.9960145260475848
211,-2.282,0.9960101415336341
212,-2.2800000000000002,0.9960058266399031
213,-2.278,0.9960015803757388
214,-2.2760000000000002,0.9959974017868265
215,-2.274,0.9959932899551898
216,-2.2720000000000002,0.9959892439991908
217,-2.27,0.9959852630735301
218,-2.2680000000000002,0.9959813463692466
219,-2.266,0.9959774931137179
220,-2.2640000000000002,0.9959737025706593
