,full model_x,full model_y,"no dynamical
synapse_x","no dynamical
synapse_y"
1712,-0.44200000000000017,0.0,-0.44200000000000017,0.0
1713,-0.43999999999999995,0.0,-0.43999999999999995,0.0
1714,-0.43800000000000017,0.0,-0.43800000000000017,0.0
1715,-0.43599999999999994,0.0,-0.43599999999999994,0.0
1716,-0.43400000000000016,0.0,-0.43400000000000016,0.0
1717,-0.43199999999999994,0.0,-0.43199999999999994,0.0
1718,-0.43000000000000016,0.0,-0.43000000000000016,0.0
1719,-0.42799999999999994,0.0,-0.42799999999999994,0.0
1720,-0.42600000000000016,0.0,-0.42600000000000016,0.0
1721,-0.42399999999999993,0.0,-0.42399999999999993,0.0
1722,-0.42200000000000015,0.0,-0.42200000000000015,0.0
1723,-0.41999999999999993,0.0,-0.41999999999999993,0.0
1724,-0.41800000000000015,0.0,-0.41800000000000015,0.0
1725,-0.4159999999999999,0.0,-0.4159999999999999,0.0
1726,-0.41400000000000015,0.0,-0.41400000000000015,0.0
1727,-0.4119999999999999,0.0,-0.4119999999999999,0.0
1728,-0.41000000000000014,0.0,-0.41000000000000014,0.0
1729,-0.4079999999999999,0.0,-0.4079999999999999,0.0
1730,-0.40600000000000014,0.0,-0.40600000000000014,0.0
1731,-0.4039999999999999,0.0,-0.4039999999999999,0.0
1732,-0.40200000000000014,0.0,-0.40200000000000014,0.0
1733,-0.3999999999999999,0.0,-0.3999999999999999,0.0
1734,-0.39800000000000013,0.0,-0.39800000000000013,0.0
1735,-0.3959999999999999,0.0,-0.3959999999999999,0.0
1736,-0.39400000000000013,0.0,-0.39400000000000013,0.0
1737,-0.3919999999999999,0.0,-0.3919999999999999,0.0
1738,-0.3900000000000001,0.0,-0.3900000000000001,0.0
1739,-0.3879999999999999,0.0,-0.3879999999999999,0.0
1740,-0.3860000000000001,0.0,-0.3860000000000001,0.0
1741,-0.3839999999999999,0.0,-0.3839999999999999,0.0
1742,-0.3820000000000001,0.0,-0.3820000000000001,0.0
1743,-0.3799999999999999,0.0,-0.3799999999999999,0.0
1744,-0.3780000000000001,0.0,-0.3780000000000001,0.0
1745,-0.3759999999999999,0.0,-0.3759999999999999,0.0
1746,-0.3740000000000001,0.0,-0.3740000000000001,0.0
1747,-0.3719999999999999,0.0,-0.3719999999999999,0.0
1748,-0.3700000000000001,0.0,-0.3700000000000001,0.0
1749,-0.3679999999999999,0.0,-0.3679999999999999,0.0
1750,-0.3660000000000001,0.0,-0.3660000000000001,0.0
1751,-0.3639999999999999,0.0,-0.3639999999999999,0.0
1752,-0.3620000000000001,0.0,-0.3620000000000001,0.0
1753,-0.3599999999999999,0.0,-0.3599999999999999,0.0
1754,-0.3580000000000001,0.0,-0.3580000000000001,0.0
1755,-0.35599999999999987,0.0,-0.35599999999999987,0.0
1756,-0.3540000000000001,0.0,-0.3540000000000001,0.0
1757,-0.35199999999999987,0.0,-0.35199999999999987,0.0
1758,-0.3500000000000001,0.0,-0.3500000000000001,0.0
1759,-0.34799999999999986,0.0,-0.34799999999999986,0.0
1760,-0.3460000000000001,0.0,-0.3460000000000001,0.0
1761,-0.34399999999999986,0.0,-0.34399999999999986,0.0
1762,-0.3420000000000001,0.0,-0.3420000000000001,0.0
1763,-0.33999999999999986,0.0,-0.33999999999999986,0.0
1764,-0.3380000000000001,0.0,-0.3380000000000001,0.0
1765,-0.33599999999999985,0.0,-0.33599999999999985,0.0
1766,-0.3340000000000001,0.0,-0.3340000000000001,0.0
1767,-0.33199999999999985,0.0,-0.33199999999999985,0.0
1768,-0.33000000000000007,0.0,-0.33000000000000007,0.0
1769,-0.32799999999999985,0.0,-0.32799999999999985,0.0
1770,-0.32600000000000007,0.0,-0.32600000000000007,0.0
1771,-0.32399999999999984,0.0,-0.32399999999999984,0.0
1772,-0.32200000000000006,0.0,-0.32200000000000006,0.0
1773,-0.31999999999999984,0.0,-0.31999999999999984,0.0
1774,-0.31800000000000006,0.0,-0.31800000000000006,0.0
1775,-0.31599999999999984,0.0,-0.31599999999999984,0.0
1776,-0.31400000000000006,0.0,-0.31400000000000006,0.0
1777,-0.31199999999999983,0.0,-0.31199999999999983,0.0
1778,-0.31000000000000005,0.0,-0.31000000000000005,0.0
1779,-0.30799999999999983,0.0,-0.30799999999999983,0.0
1780,-0.30600000000000005,0.0,-0.30600000000000005,0.0
1781,-0.3039999999999998,0.0,-0.3039999999999998,0.0
1782,-0.30200000000000005,0.0,-0.30200000000000005,0.0
1783,-0.2999999999999998,0.0,-0.2999999999999998,0.0
1784,-0.29800000000000004,0.0,-0.29800000000000004,0.0
1785,-0.2959999999999998,0.0,-0.2959999999999998,0.0
1786,-0.29400000000000004,0.0,-0.29400000000000004,0.0
1787,-0.2919999999999998,0.0,-0.2919999999999998,0.0
1788,-0.29000000000000004,0.0,-0.29000000000000004,0.0
1789,-0.2879999999999998,0.0,-0.2879999999999998,0.0
1790,-0.28600000000000003,0.0,-0.28600000000000003,0.0
1791,-0.2839999999999998,0.0,-0.2839999999999998,0.0
1792,-0.28200000000000003,0.0,-0.28200000000000003,0.0
1793,-0.28000000000000025,0.0,-0.28000000000000025,0.0
1794,-0.278,0.0,-0.278,0.0
1795,-0.27600000000000025,0.0,-0.27600000000000025,0.0
1796,-0.274,0.0,-0.274,0.0
1797,-0.27200000000000024,0.0,-0.27200000000000024,0.0
1798,-0.27,0.0,-0.27,0.0
1799,-0.26800000000000024,0.0,-0.26800000000000024,0.0
1800,-0.266,0.0,-0.266,0.0
1801,-0.26400000000000023,0.0,-0.26400000000000023,0.0
1802,-0.262,0.0,-0.262,0.0
1803,-0.26000000000000023,0.0,-0.26000000000000023,0.0
1804,-0.258,0.0,-0.258,0.0
1805,-0.2560000000000002,0.0,-0.2560000000000002,0.0
1806,-0.254,0.0,-0.254,0.0
1807,-0.2520000000000002,0.0,-0.2520000000000002,0.0
1808,-0.25,0.0,-0.25,0.0
1809,-0.24800000000000022,0.0,-0.24800000000000022,0.0
1810,-0.246,0.0,-0.246,0.0
1811,-0.24400000000000022,0.0,-0.24400000000000022,0.0
1812,-0.242,0.0,-0.242,0.0
1813,-0.2400000000000002,0.0,-0.2400000000000002,0.0
1814,-0.238,0.0,-0.238,0.0
1815,-0.2360000000000002,0.0,-0.2360000000000002,0.0
1816,-0.23399999999999999,0.0,-0.23399999999999999,0.0
1817,-0.2320000000000002,0.0,-0.2320000000000002,0.0
1818,-0.22999999999999998,0.0,-0.22999999999999998,0.0
1819,-0.2280000000000002,0.0,-0.2280000000000002,0.0
1820,-0.22599999999999998,0.0,-0.22599999999999998,0.0
1821,-0.2240000000000002,0.0,-0.2240000000000002,0.0
1822,-0.22199999999999998,0.0,-0.22199999999999998,0.0
1823,-0.2200000000000002,0.0,-0.2200000000000002,0.0
1824,-0.21799999999999997,0.0,-0.21799999999999997,0.0
1825,-0.2160000000000002,0.0,-0.2160000000000002,0.0
1826,-0.21399999999999997,0.0,-0.21399999999999997,0.0
1827,-0.2120000000000002,0.0,-0.2120000000000002,0.0
1828,-0.20999999999999996,0.0,-0.20999999999999996,0.0
1829,-0.20800000000000018,0.0,-0.20800000000000018,0.0
1830,-0.20599999999999996,0.0,-0.20599999999999996,0.0
1831,-0.20400000000000018,0.0,-0.20400000000000018,0.0
1832,-0.20199999999999996,0.0,-0.20199999999999996,0.0
1833,-0.20000000000000018,0.0,-0.20000000000000018,0.0
1834,-0.19799999999999995,0.0,-0.19799999999999995,0.0
1835,-0.19600000000000017,0.0,-0.19600000000000017,0.0
1836,-0.19399999999999995,0.0,-0.19399999999999995,0.0
1837,-0.19200000000000017,0.0,-0.19200000000000017,0.0
1838,-0.18999999999999995,0.0,-0.18999999999999995,0.0
1839,-0.18800000000000017,0.0,-0.18800000000000017,0.0
1840,-0.18599999999999994,0.0,-0.18599999999999994,0.0
1841,-0.18400000000000016,0.0,-0.18400000000000016,0.0
1842,-0.18199999999999994,0.0,-0.18199999999999994,0.0
1843,-0.18000000000000016,0.0,-0.18000000000000016,0.0
1844,-0.17799999999999994,0.0,-0.17799999999999994,0.0
1845,-0.17600000000000016,0.0,-0.17600000000000016,0.0
1846,-0.17399999999999993,0.0,-0.17399999999999993,0.0
1847,-0.17200000000000015,0.0,-0.17200000000000015,0.0
1848,-0.16999999999999993,0.0,-0.16999999999999993,0.0
1849,-0.16800000000000015,0.0,-0.16800000000000015,0.0
1850,-0.16599999999999993,0.0,-0.16599999999999993,0.0
1851,-0.16400000000000015,0.0,-0.16400000000000015,0.0
1852,-0.16199999999999992,0.0,-0.16199999999999992,0.0
1853,-0.16000000000000014,0.0,-0.16000000000000014,0.0
1854,-0.15799999999999992,0.0,-0.15799999999999992,0.0
1855,-0.15600000000000014,0.0,-0.15600000000000014,0.0
1856,-0.15399999999999991,0.0,-0.15399999999999991,0.0
1857,-0.15200000000000014,0.0,-0.15200000000000014,0.0
1858,-0.1499999999999999,0.0,-0.1499999999999999,0.0
1859,-0.14800000000000013,0.0,-0.14800000000000013,0.0
1860,-0.1459999999999999,0.0,-0.1459999999999999,0.0
1861,-0.14400000000000013,0.0,-0.14400000000000013,0.0
1862,-0.1419999999999999,0.0,-0.1419999999999999,0.0
1863,-0.14000000000000012,0.0,-0.14000000000000012,0.0
1864,-0.1379999999999999,0.0,-0.1379999999999999,0.0
1865,-0.13600000000000012,0.0,-0.13600000000000012,0.0
1866,-0.1339999999999999,0.0,-0.1339999999999999,0.0
1867,-0.13200000000000012,0.0,-0.13200000000000012,0.0
1868,-0.1299999999999999,0.0,-0.1299999999999999,0.0
1869,-0.1280000000000001,0.0,-0.1280000000000001,0.0
1870,-0.1259999999999999,0.0,-0.1259999999999999,0.0
1871,-0.12400000000000011,0.0,-0.12400000000000011,0.0
1872,-0.12199999999999989,0.0,-0.12199999999999989,0.0
1873,-0.1200000000000001,0.0,-0.1200000000000001,0.0
1874,-0.11799999999999988,0.0,-0.11799999999999988,0.0
1875,-0.1160000000000001,0.0,-0.1160000000000001,0.0
1876,-0.11399999999999988,0.0,-0.11399999999999988,0.0
1877,-0.1120000000000001,0.0,-0.1120000000000001,0.0
1878,-0.10999999999999988,0.0,-0.10999999999999988,0.0
1879,-0.1080000000000001,0.0,-0.1080000000000001,0.0
1880,-0.10599999999999987,0.0,-0.10599999999999987,0.0
1881,-0.10400000000000009,0.0,-0.10400000000000009,0.0
1882,-0.10199999999999987,0.0,-0.10199999999999987,0.0
1883,-0.10000000000000009,0.0,-0.10000000000000009,0.0
1884,-0.09799999999999986,0.0,-0.09799999999999986,0.0
1885,-0.09600000000000009,0.0,-0.09600000000000009,0.0
1886,-0.09399999999999986,0.0,-0.09399999999999986,0.0
1887,-0.09200000000000008,0.0,-0.09200000000000008,0.0
1888,-0.08999999999999986,0.0,-0.08999999999999986,0.0
1889,-0.08800000000000008,0.0,-0.08800000000000008,0.0
1890,-0.08599999999999985,0.0,-0.08599999999999985,0.0
1891,-0.08400000000000007,0.0,-0.08400000000000007,0.0
1892,-0.08199999999999985,0.0,-0.08199999999999985,0.0
1893,-0.08000000000000007,0.0,-0.08000000000000007,0.0
1894,-0.07799999999999985,0.0,-0.07799999999999985,0.0
1895,-0.07600000000000007,0.0,-0.07600000000000007,0.0
1896,-0.07399999999999984,0.0,-0.07399999999999984,0.0
1897,-0.07200000000000006,0.0,-0.07200000000000006,0.0
1898,-0.06999999999999984,0.0,-0.06999999999999984,0.0
1899,-0.06800000000000006,0.0,-0.06800000000000006,0.0
1900,-0.06599999999999984,0.0,-0.06599999999999984,0.0
1901,-0.06400000000000006,0.0,-0.06400000000000006,0.0
1902,-0.06199999999999983,0.0,-0.06199999999999983,0.0
1903,-0.06000000000000005,0.0,-0.06000000000000005,0.0
1904,-0.05799999999999983,0.0,-0.05799999999999983,0.0
1905,-0.05600000000000005,0.0,-0.05600000000000005,0.0
1906,-0.053999999999999826,0.0,-0.053999999999999826,0.0
1907,-0.052000000000000046,0.0,-0.052000000000000046,0.0
1908,-0.04999999999999982,0.0,-0.04999999999999982,0.0
1909,-0.04800000000000004,0.0,-0.04800000000000004,0.0
1910,-0.04599999999999982,0.0,-0.04599999999999982,0.0
1911,-0.04400000000000004,0.0,-0.04400000000000004,0.0
1912,-0.041999999999999815,0.0,-0.041999999999999815,0.0
1913,-0.040000000000000036,0.0,-0.040000000000000036,0.0
1914,-0.03799999999999981,0.0,-0.03799999999999981,0.0
1915,-0.03600000000000003,0.0,-0.03600000000000003,0.0
1916,-0.03399999999999981,0.0,-0.03399999999999981,0.0
1917,-0.03200000000000003,0.0,-0.03200000000000003,0.0
1918,-0.029999999999999805,0.0,-0.029999999999999805,0.0
1919,-0.028000000000000025,0.0,-0.028000000000000025,0.0
1920,-0.026000000000000245,0.0,-0.026000000000000245,0.0
1921,-0.02400000000000002,0.0,-0.02400000000000002,0.0
1922,-0.02200000000000024,0.0,-0.02200000000000024,0.0
1923,-0.020000000000000018,0.0,-0.020000000000000018,0.0
1924,-0.018000000000000238,0.0,-0.018000000000000238,0.0
1925,-0.016000000000000014,0.0,-0.016000000000000014,0.0
1926,-0.014000000000000234,0.0,-0.014000000000000234,0.0
1927,-0.01200000000000001,0.0,-0.01200000000000001,0.0
1928,-0.010000000000000231,0.0,-0.010000000000000231,0.0
1929,-0.008000000000000007,0.0,-0.008000000000000007,0.0
1930,-0.006000000000000227,0.0,-0.006000000000000227,0.0
1931,-0.0040000000000000036,0.0,-0.0040000000000000036,0.0
1932,-0.002000000000000224,0.0,-0.002000000000000224,0.0
1933,0.0,0.0,0.0,0.0
1934,0.0019999999999997797,0.0,0.0019999999999997797,0.0
1935,0.0040000000000000036,0.0,0.0040000000000000036,0.0
1936,0.005999999999999783,0.0,0.005999999999999783,0.0
1937,0.008000000000000007,0.0,0.008000000000000007,0.0
1938,0.009999999999999787,0.0,0.009999999999999787,0.0
1939,0.01200000000000001,0.0,0.01200000000000001,0.0
1940,0.01399999999999979,0.0,0.01399999999999979,0.0
1941,0.016000000000000014,0.0,0.016000000000000014,0.0
1942,0.017999999999999794,0.0,0.017999999999999794,0.0
1943,0.020000000000000018,0.0,0.020000000000000018,0.0
1944,0.021999999999999797,0.0,0.021999999999999797,0.0
1945,0.02400000000000002,0.0,0.02400000000000002,0.0
1946,0.0259999999999998,0.0,0.0259999999999998,0.0
1947,0.028000000000000025,0.0,0.028000000000000025,0.0
1948,0.029999999999999805,0.0,0.029999999999999805,0.0
1949,0.03200000000000003,0.0,0.03200000000000003,0.0
1950,0.03399999999999981,0.0,0.03399999999999981,0.0
1951,0.03600000000000003,0.0,0.03600000000000003,0.0
1952,0.03799999999999981,0.0,0.03799999999999981,0.0
1953,0.040000000000000036,0.0,0.040000000000000036,0.0
1954,0.041999999999999815,0.0,0.041999999999999815,0.0
1955,0.04400000000000004,0.0,0.04400000000000004,0.0
1956,0.04599999999999982,0.0,0.04599999999999982,0.0
1957,0.04800000000000004,0.0,0.04800000000000004,0.0
1958,0.04999999999999982,0.0,0.04999999999999982,0.0
1959,0.052000000000000046,0.0,0.052000000000000046,0.0
1960,0.053999999999999826,0.0,0.053999999999999826,0.0
1961,0.05600000000000005,0.0,0.05600000000000005,0.0
1962,0.05799999999999983,0.0,0.05799999999999983,0.0
1963,0.06000000000000005,0.0,0.06000000000000005,0.0
1964,0.06199999999999983,0.0,0.06199999999999983,0.0
1965,0.06400000000000006,0.0,0.06400000000000006,0.0
1966,0.06599999999999984,0.0,0.06599999999999984,0.0
1967,0.06800000000000006,0.0,0.06800000000000006,0.0
1968,0.06999999999999984,0.0,0.06999999999999984,0.0
1969,0.07200000000000006,0.0,0.07200000000000006,0.0
1970,0.07399999999999984,0.0,0.07399999999999984,0.0
1971,0.07600000000000007,0.0,0.07600000000000007,0.0
1972,0.07799999999999985,0.0,0.07799999999999985,0.0
1973,0.08000000000000007,0.0,0.08000000000000007,0.0
1974,0.08199999999999985,0.0,0.08199999999999985,0.0
1975,0.08400000000000007,0.0,0.08400000000000007,0.0
1976,0.08599999999999985,0.0,0.08599999999999985,0.0
1977,0.08800000000000008,0.0,0.08800000000000008,0.0
1978,0.08999999999999986,0.0,0.08999999999999986,0.0
1979,0.09200000000000008,0.0,0.09200000000000008,0.0
1980,0.09399999999999986,0.0,0.09399999999999986,0.0
1981,0.09600000000000009,0.0,0.09600000000000009,0.0
1982,0.09799999999999986,0.0,0.09799999999999986,0.0
1983,0.10000000000000009,0.0,0.10000000000000009,0.0
1984,0.10199999999999987,0.0,0.10199999999999987,0.0
1985,0.10400000000000009,0.0,0.10400000000000009,0.0
1986,0.10599999999999987,0.0,0.10599999999999987,0.0
1987,0.1080000000000001,0.0,0.1080000000000001,0.0
1988,0.10999999999999988,0.0,0.10999999999999988,0.0
1989,0.1120000000000001,0.0,0.1120000000000001,0.0
1990,0.11399999999999988,0.0,0.11399999999999988,0.0
1991,0.1160000000000001,0.0,0.1160000000000001,0.0
1992,0.11799999999999988,0.0,0.11799999999999988,0.0
1993,0.1200000000000001,0.0,0.1200000000000001,0.0
1994,0.12199999999999989,0.0,0.12199999999999989,0.0
1995,0.12400000000000011,0.0,0.12400000000000011,0.0
1996,0.1259999999999999,0.0,0.1259999999999999,0.0
1997,0.1280000000000001,0.0,0.1280000000000001,0.0
1998,0.1299999999999999,0.0,0.1299999999999999,0.0
1999,0.13200000000000012,0.0,0.13200000000000012,0.0
2000,0.1339999999999999,0.0,0.1339999999999999,0.0
2001,0.13599999999999968,0.0,0.13599999999999968,0.0
2002,0.13800000000000034,0.0,0.13800000000000034,0.0
2003,0.14000000000000012,0.0,0.14000000000000012,0.0
2004,0.1419999999999999,0.0,0.1419999999999999,0.0
2005,0.14399999999999968,0.0,0.14399999999999968,0.0
2006,0.14600000000000035,0.0,0.14600000000000035,0.0
2007,0.14800000000000013,0.0,0.14800000000000013,0.0
2008,0.1499999999999999,0.0,0.1499999999999999,0.0
2009,0.1519999999999997,0.0,0.1519999999999997,0.0
2010,0.15400000000000036,0.0,0.15400000000000036,0.0
2011,0.15600000000000014,0.0,0.15600000000000014,0.0
2012,0.15799999999999992,0.0,0.15799999999999992,0.0
2013,0.1599999999999997,0.0,0.1599999999999997,0.0
2014,0.16200000000000037,0.0,0.16200000000000037,0.0
2015,0.16400000000000015,0.0,0.16400000000000015,0.0
2016,0.16599999999999993,0.0,0.16599999999999993,0.0
2017,0.1679999999999997,0.0,0.1679999999999997,0.0
2018,0.17000000000000037,0.0,0.17000000000000037,0.0
2019,0.17200000000000015,0.0,0.17200000000000015,0.0
2020,0.17399999999999993,0.0,0.17399999999999993,0.0
2021,0.1759999999999997,0.0,0.1759999999999997,0.0
2022,0.17800000000000038,0.0,0.17800000000000038,0.0
2023,0.18000000000000016,0.0,0.18000000000000016,0.0
2024,0.18199999999999994,0.0,0.18199999999999994,0.0
2025,0.18399999999999972,0.0,0.18399999999999972,0.0
2026,0.1860000000000004,0.0,0.1860000000000004,0.0
2027,0.18800000000000017,0.0,0.18800000000000017,0.0
2028,0.18999999999999995,0.0,0.18999999999999995,0.0
2029,0.19199999999999973,0.0,0.19199999999999973,0.0
2030,0.1940000000000004,0.0,0.1940000000000004,0.0
2031,0.19600000000000017,0.0,0.19600000000000017,0.0
2032,0.19799999999999995,0.0,0.19799999999999995,0.0
2033,0.19999999999999973,0.0,0.19999999999999973,0.0
2034,0.2020000000000004,0.0,0.2020000000000004,0.0
2035,0.20400000000000018,0.0,0.20400000000000018,0.0
2036,0.20599999999999996,0.0,0.20599999999999996,0.0
2037,0.20799999999999974,0.0,0.20799999999999974,0.0
2038,0.2100000000000004,0.0,0.2100000000000004,0.0
2039,0.2120000000000002,0.0,0.2120000000000002,0.0
2040,0.21399999999999997,0.0,0.21399999999999997,0.0
2041,0.21599999999999975,0.0,0.21599999999999975,0.0
2042,0.21800000000000042,0.0,0.21800000000000042,0.0
2043,0.2200000000000002,0.0,0.2200000000000002,0.0
2044,0.22199999999999998,0.0,0.22199999999999998,0.0
2045,0.22399999999999975,0.0,0.22399999999999975,0.0
2046,0.22600000000000042,0.0,0.22600000000000042,0.0
2047,0.2280000000000002,0.0,0.2280000000000002,0.0
2048,0.22999999999999998,0.0,0.22999999999999998,0.0
2049,0.23199999999999976,0.0,0.23199999999999976,0.0
2050,0.23399999999999954,0.0,0.23399999999999954,0.0
2051,0.2360000000000002,0.0,0.2360000000000002,0.0
2052,0.238,0.0,0.238,0.0
2053,0.23999999999999977,0.0,0.23999999999999977,0.0
2054,0.24199999999999955,0.0,0.24199999999999955,0.0
2055,0.24400000000000022,0.0,0.24400000000000022,0.0
2056,0.246,0.0,0.246,0.0
2057,0.24799999999999978,0.0,0.24799999999999978,0.0
2058,0.24999999999999956,0.0,0.24999999999999956,0.0
2059,0.2520000000000002,0.0,0.2520000000000002,0.0
2060,0.254,0.0,0.254,0.0
2061,0.2559999999999998,0.0,0.2559999999999998,0.0
2062,0.25799999999999956,0.0,0.25799999999999956,0.0
2063,0.26000000000000023,0.0,0.26000000000000023,0.0
2064,0.262,0.0,0.262,0.0
2065,0.2639999999999998,0.0,0.2639999999999998,0.0
2066,0.26599999999999957,0.0,0.26599999999999957,0.0
2067,0.26800000000000024,0.0,0.26800000000000024,0.0
2068,0.27,0.0,0.27,0.0
2069,0.2719999999999998,0.0,0.2719999999999998,0.0
2070,0.2739999999999996,0.0,0.2739999999999996,0.0
2071,0.27600000000000025,0.0,0.27600000000000025,0.0
2072,0.278,0.0,0.278,0.0
2073,0.2799999999999998,0.0,0.2799999999999998,0.0
2074,0.2819999999999996,0.0,0.2819999999999996,0.0
2075,0.28400000000000025,0.0,0.28400000000000025,0.0
2076,0.28600000000000003,0.0,0.28600000000000003,0.0
2077,0.2879999999999998,0.0,0.2879999999999998,0.0
2078,0.2899999999999996,0.0,0.2899999999999996,0.0
2079,0.29200000000000026,0.0,0.29200000000000026,0.0
2080,0.29400000000000004,0.0,0.29400000000000004,0.0
2081,0.2959999999999998,0.0,0.2959999999999998,0.0
2082,0.2979999999999996,0.0,0.2979999999999996,0.0
2083,0.30000000000000027,0.0,0.30000000000000027,0.0
2084,0.30200000000000005,0.0,0.30200000000000005,0.0
2085,0.3039999999999998,0.0,0.3039999999999998,0.0
2086,0.3059999999999996,0.0,0.3059999999999996,0.0
2087,0.3080000000000003,0.0,0.3080000000000003,0.0
2088,0.31000000000000005,0.0,0.31000000000000005,0.0
2089,0.31199999999999983,0.0,0.31199999999999983,0.0
2090,0.3139999999999996,0.0,0.3139999999999996,0.0
2091,0.3160000000000003,0.0,0.3160000000000003,0.0
2092,0.31800000000000006,0.0,0.31800000000000006,0.0
2093,0.31999999999999984,0.0,0.31999999999999984,0.0
2094,0.3219999999999996,0.0,0.3219999999999996,0.0
2095,0.3240000000000003,0.0,0.3240000000000003,0.0
2096,0.32600000000000007,0.0,0.32600000000000007,0.0
2097,0.32799999999999985,0.0,0.32799999999999985,0.0
2098,0.3299999999999996,0.0,0.3299999999999996,0.0
2099,0.3320000000000003,0.0,0.3320000000000003,0.0
2100,0.3340000000000001,0.0,0.3340000000000001,0.0
2101,0.33599999999999985,0.07502256583937283,0.33599999999999985,0.0
2102,0.33799999999999963,0.34160573052225374,0.33799999999999963,0.0
2103,0.3400000000000003,0.600412053954154,0.3400000000000003,0.0
2104,0.3420000000000001,0.851576594730802,0.3420000000000001,0.0
2105,0.34399999999999986,1.0952305295816047,0.34399999999999986,0.0
2106,0.34599999999999964,1.3315011533692007,0.34599999999999964,0.0
2107,0.3480000000000003,1.5605118790896633,0.3480000000000003,0.0
2108,0.3500000000000001,1.782382237872095,0.3500000000000001,0.0
2109,0.35199999999999987,1.9972278789792517,0.35199999999999987,0.0
2110,0.35399999999999965,2.2051605698071195,0.35399999999999965,0.0
2111,0.3560000000000003,2.4062881958851126,0.3560000000000003,0.0
2112,0.3580000000000001,2.600714760875717,0.3580000000000001,0.0
2113,0.3599999999999999,2.7885403865750282,0.3599999999999999,0.0
2114,0.36199999999999966,2.969861312912384,0.36199999999999966,0.0
2115,0.3640000000000003,3.1447698979505456,0.3640000000000003,0.0
2116,0.3660000000000001,3.3133546178853712,0.3660000000000001,0.0
2117,0.3679999999999999,3.4757000670463007,0.3679999999999999,0.0
2118,0.36999999999999966,3.63188695789603,0.36999999999999966,0.0
2119,0.37200000000000033,3.7820742077160556,0.37200000000000033,0.0
2120,0.3740000000000001,3.926548277541483,0.3740000000000001,0.0
2121,0.3759999999999999,4.065439940646534,0.3759999999999999,0.0
2122,0.37799999999999967,4.198871352712269,0.37799999999999967,0.0
2123,0.38000000000000034,4.326962631404442,0.38000000000000034,0.0
2124,0.3820000000000001,4.449831856373264,0.3820000000000001,0.0
2125,0.3839999999999999,4.567595069253759,0.3839999999999999,0.0
2126,0.3859999999999997,4.680366273665521,0.3859999999999997,0.0
2127,0.38800000000000034,4.7882574352128255,0.38800000000000034,0.0
2128,0.3900000000000001,4.891378481484439,0.3900000000000001,0.0
2129,0.3919999999999999,4.989837302053907,0.3919999999999999,0.0
2130,0.3939999999999997,5.083739748479355,0.3939999999999997,0.0
2131,0.39600000000000035,5.173189634303588,0.39600000000000035,0.0
2132,0.39800000000000013,5.258288735053919,0.39800000000000013,0.0
2133,0.3999999999999999,5.339136788242419,0.3999999999999999,0.0
2134,0.4019999999999997,5.415831493365751,0.4019999999999997,0.0
2135,0.40400000000000036,5.488468511905239,0.40400000000000036,0.0
2136,0.40600000000000014,5.557141467326749,0.40600000000000014,0.0
2137,0.4079999999999999,5.621941945080879,0.4079999999999999,0.0
2138,0.4099999999999997,5.68295949260282,0.4099999999999997,0.0
2139,0.41200000000000037,5.740281619312429,0.41200000000000037,0.0
2140,0.41400000000000015,5.7939937966141155,0.41400000000000015,0.0
2141,0.4159999999999999,5.8441794578970025,0.4159999999999999,0.0
2142,0.4179999999999997,5.890919998534818,0.4179999999999997,0.0
2143,0.4200000000000004,5.934294775885943,0.4200000000000004,0.0
2144,0.42200000000000015,5.974381109293335,0.42200000000000015,0.0
2145,0.42399999999999993,6.011254280084643,0.42399999999999993,0.0
2146,0.4259999999999997,6.044987531572129,0.4259999999999997,0.0
2147,0.4280000000000004,6.075652069052701,0.4280000000000004,0.0
2148,0.43000000000000016,6.103317059807862,0.43000000000000016,0.0
2149,0.43199999999999994,6.128049633103789,0.43199999999999994,0.0
2150,0.4339999999999997,6.149914880191277,0.4339999999999997,0.0
2151,0.4360000000000004,6.168975854305762,0.4360000000000004,0.0
2152,0.43800000000000017,6.18529357066729,0.43800000000000017,0.0
2153,0.43999999999999995,6.198957164474986,0.43999999999999995,0.03367163453693123
2154,0.4419999999999997,6.210068889545538,0.4419999999999997,0.17344874152798262
2155,0.4440000000000004,6.218697401644503,0.4440000000000004,0.3082824240119364
2156,0.4460000000000002,6.224910143285586,0.4460000000000002,0.43828386002478803
2157,0.44799999999999995,6.228773434981073,0.44799999999999995,0.563562069158744
2158,0.44999999999999973,6.230352475241812,0.44999999999999973,0.6842239125619825
2159,0.4520000000000004,6.22971134057722,0.4520000000000004,0.8003740929387635
2160,0.4540000000000002,6.226912985495277,0.4540000000000002,0.9121151545492243
2161,0.45599999999999996,6.2220192425025385,0.45599999999999996,1.0195474832096905
2162,0.45799999999999974,6.215090822104122,0.45799999999999974,1.1227693062924686
2163,0.4600000000000004,6.206187312803709,0.4600000000000004,1.2218766927259392
2164,0.4620000000000002,6.195367181103561,0.4620000000000002,1.316963552994382
2165,0.46399999999999997,6.1826877715044954,0.46399999999999997,1.4081216391382447
2166,0.46599999999999975,6.168205306505902,0.46599999999999975,1.4954405447539587
2167,0.4680000000000004,6.151974886605728,0.4680000000000004,1.5790077049940268
2168,0.4700000000000002,6.134050490300513,0.4700000000000002,1.6589083965668716
2169,0.472,6.114484974085341,0.472,1.7352257377370583
2170,0.47399999999999975,6.09333007245387,0.47399999999999975,1.8080406883251485
