,_V_OFF_x,_V_OFF_y
253,-3.3600000000000003,0.049321772520131965
254,-3.358,0.04932523454271597
255,-3.356,0.0493286287496001
256,-3.354,0.04933195426335369
257,-3.3520000000000003,0.049335210279044375
258,-3.35,0.04933839606423806
259,-3.348,0.04934151095899893
260,-3.346,0.04934455437588944
261,-3.3440000000000003,0.049347525799970364
262,-3.342,0.04935042478880072
263,-3.34,0.04935325097243781
264,-3.338,0.049356004053437236
265,-3.3360000000000003,0.04935868380685286
266,-3.334,0.04936129008023684
267,-3.332,0.04936382279363961
268,-3.33,0.04936628193960987
269,-3.3280000000000003,0.049368667583194616
270,-3.326,0.04937097986193913
271,-3.324,0.04937321898588696
272,-3.322,0.04937538523757994
273,-3.3200000000000003,0.04937747897205819
274,-3.318,0.049379500616860104
275,-3.316,0.049381450672022355
276,-3.314,0.0493833297100799
277,-3.3120000000000003,0.049385138376065986
278,-3.31,0.049386877387512115
279,-3.308,0.049388547534448095
280,-3.306,0.049390149679402
281,-3.3040000000000003,0.049391684757400196
282,-3.302,0.04939315377596732
283,-3.3,0.04939455781512629
284,-3.298,0.04939589802739831
285,-3.2960000000000003,0.04939717563780287
286,-3.294,0.049398391943857714
287,-3.292,0.04939954831557889
288,-3.29,0.049400646195480735
289,-3.2880000000000003,0.049401687098575835
290,-3.286,0.04940267261237509
291,-3.2840000000000003,0.04940360439688765
292,-3.282,0.04940448418462097
293,-3.2800000000000002,0.04940531378058078
294,-3.278,0.049406095062271074
295,-3.2760000000000002,0.049406829979694145
296,-3.274,0.04940752055535057
297,-3.2720000000000002,0.04940816888423918
298,-3.27,0.049408777133857114
299,-3.2680000000000002,0.04940934754419978
300,-3.266,0.04940988242776087
301,-3.2640000000000002,0.049410384169532355
302,-3.262,0.049410855227004474
303,-3.2600000000000002,0.04941129813016577
304,-3.258,0.04941171548150306
305,-3.2560000000000002,0.049412109956001427
306,-3.254,0.04941248430114424
307,-3.2520000000000002,0.04941284133691316
308,-3.25,0.04941318395578813
309,-3.248,0.049413515122747345
310,-3.246,0.04941383787526732
311,-3.244,0.049414155323322814
312,-3.242,0.049414470649386893
313,-3.24,0.04941478710843089
314,-3.238,0.049415108027924426
315,-3.236,0.049415436807835396
316,-3.234,0.04941577692062998
317,-3.232,0.049416131911272636
318,-3.23,0.049416505397226106
319,-3.228,0.04941690106845141
320,-3.226,0.04941732268740785
321,-3.224,0.049417774089053006
322,-3.222,0.049418259180842736
323,-3.22,0.04941878194273119
324,-3.218,0.04941934642717078
325,-3.216,0.04941995675911222
326,-3.214,0.049420617136004485
327,-3.212,0.04942133133096937
328,-3.21,0.04942207199736119
329,-3.208,0.04942282056675592
330,-3.206,0.04942357580639162
331,-3.204,0.04942433651091258
332,-3.202,0.04942510150236936
333,-3.2,0.04942586963021874
334,-3.198,0.049426639771323756
335,-3.196,0.04942741082995367
336,-3.194,0.049428181737783995
337,-3.192,0.04942895145389648
338,-3.19,0.04942971896477912
339,-3.188,0.04943048328432616
340,-3.186,0.04943124345383806
341,-3.184,0.04943199854202155
342,-3.182,0.04943274764498958
343,-3.18,0.04943348988626136
344,-3.178,0.049434224416762325
345,-3.176,0.04943495041482416
346,-3.174,0.0494356670861848
347,-3.172,0.04943637366398839
348,-3.17,0.04943706940878536
349,-3.168,0.04943775360853235
350,-3.166,0.049438425578592245
351,-3.164,0.04943908466173419
352,-3.162,0.04943973022813354
353,-3.16,0.049440361675371934
354,-3.1580000000000004,0.049440978428437206
355,-3.156,0.049441579939723465
356,-3.154,0.04944216568903105
357,-3.152,0.04944273518356654
358,-3.1500000000000004,0.04944328795794275
359,-3.148,0.04944382357417876
360,-3.146,0.049444341621699854
361,-3.144,0.049444841717337595
362,-3.1420000000000003,0.049445323505329764
363,-3.14,0.049445786657320384
364,-3.138,0.04944623087235974
365,-3.136,0.04944665587690433
366,-3.1340000000000003,0.04944706142481692
367,-3.132,0.04944744729736649
368,-3.13,0.04944781330322829
369,-3.128,0.04944815927848379
370,-3.1260000000000003,0.049448485086620704
371,-3.124,0.04944879061853301
372,-3.122,0.04944907579252089
373,-3.12,0.049449340554290795
374,-3.1180000000000003,0.049449584876955416
375,-3.116,0.049449808761033665
376,-3.114,0.049450012234450724
377,-3.112,0.049450195352537994
378,-3.1100000000000003,0.049450358198033124
379,-3.108,0.04945050088108001
380,-3.106,0.049450623539228786
381,-3.104,0.04945072633743582
382,-3.1020000000000003,0.04945080946806373
383,-3.1,0.04945087315088138
384,-3.098,0.04945091763306386
385,-3.096,0.04945094318919252
386,-3.0940000000000003,0.04945095012125493
387,-3.092,0.049450938758644924
